,Age,Age_group,Education,Marital_Status,Income,Children,Dt_Customer,Recency,Wines,Fruits,Meat,Fish,Sweet,Gold,Total_Spending,NumDeals,NumWeb,NumCatalog,NumStore,NumWebVisits,Total_Purchases,Avg_spend,Cmp3,Cmp4,Cmp5,Cmp1,Cmp2,Complain,Response,Campaign_Accepted
1872,42,Middle Age,Graduate,Single,44503.0,2,2014-04-16,83,31,1,8,0,0,8,48,2,2,0,3,6,5,2.5,0,0,0,0,0,0,0,0
1873,65,Elderly,Postgraduate,Single,60200.0,1,2013-01-02,3,502,19,132,0,6,26,685,6,6,2,11,6,19,3.1666666666666665,0,0,0,0,0,0,0,0
1874,62,Adult,Graduate,Divorced,49638.0,1,2014-04-19,71,18,10,3,3,5,0,39,1,1,0,3,2,4,4.0,0,0,0,0,0,0,0,0
1875,27,Middle Age,Postgraduate,Single,23830.0,0,2014-02-07,3,1,8,6,4,8,16,43,1,1,0,3,7,4,4.0,0,0,0,0,0,0,0,0
1876,53,Adult,Postgraduate,Widow,33051.0,0,2012-08-16,15,100,71,243,108,94,219,835,3,9,1,8,9,18,6.0,0,0,0,0,0,0,1,1
1877,56,Adult,Graduate,Married,72905.0,0,2014-01-21,52,407,114,445,181,165,203,1515,1,3,7,9,1,19,19.0,0,0,0,1,0,0,0,1
1878,62,Adult,Postgraduate,Married,69702.0,1,2013-02-19,8,664,9,240,50,19,57,1039,2,7,7,10,4,24,12.0,0,0,0,0,0,0,0,0
1879,38,Middle Age,Graduate,Divorced,70300.0,1,2013-07-15,89,1045,61,338,60,46,46,1596,3,5,5,13,8,23,7.666666666666667,0,0,0,0,0,0,0,0
1880,28,Middle Age,Postgraduate,Married,70643.0,0,2012-10-15,66,1218,107,304,23,143,33,1828,1,5,8,4,6,17,17.0,0,0,0,0,0,0,1,1
1881,45,Adult,Postgraduate,Married,30396.0,1,2014-04-30,22,15,0,6,0,1,12,34,2,1,1,2,7,4,2.0,1,0,0,0,0,0,1,2
1882,46,Adult,Postgraduate,Divorced,50616.0,1,2014-04-18,56,128,0,16,0,1,4,149,2,4,0,4,7,8,4.0,0,0,0,0,0,0,0,0
1883,44,Middle Age,Postgraduate,Single,62772.0,1,2013-05-19,74,581,49,157,43,8,108,946,1,5,6,11,2,22,22.0,0,1,0,0,0,0,0,1
1884,29,Middle Age,Postgraduate,Single,30298.0,0,2014-05-19,48,6,3,12,6,1,0,28,1,1,1,3,3,5,5.0,0,0,0,0,0,0,0,0
1885,28,Middle Age,Graduate,Single,52413.0,1,2012-11-03,67,185,8,133,56,56,12,450,2,7,1,7,7,15,7.5,0,0,0,0,0,0,0,0
1886,57,Adult,Postgraduate,Married,44155.0,2,2014-01-19,24,22,1,9,0,0,14,46,1,1,1,2,4,4,4.0,0,0,0,0,0,0,0,0
1887,42,Middle Age,Postgraduate,Divorced,86979.0,0,2013-11-07,67,584,100,835,65,83,35,1702,1,5,5,5,2,15,15.0,1,0,0,0,0,0,1,2
1888,38,Middle Age,Graduate,Married,76532.0,2,2013-09-09,38,355,30,177,90,138,30,820,4,9,5,7,5,21,5.25,0,0,0,0,0,0,0,0
1889,31,Middle Age,Graduate,Married,42081.0,1,2013-02-26,86,175,10,110,54,6,27,382,2,6,3,4,6,13,6.5,1,0,0,0,0,0,0,1
1891,25,Middle Age,Postgraduate,Married,88420.0,0,2014-05-02,87,957,153,612,99,95,153,2069,1,4,7,8,1,19,19.0,1,0,1,1,0,0,0,3
1892,28,Middle Age,Graduate,Married,31158.0,1,2013-01-27,62,25,6,16,20,0,5,72,2,2,0,3,8,5,2.5,0,0,0,0,0,0,0,0
1893,46,Adult,Graduate,Divorced,61671.0,1,2014-06-03,23,641,7,56,0,0,28,732,8,10,4,6,8,20,2.5,0,1,0,1,0,0,0,2
1894,40,Middle Age,Graduate,Single,69719.0,0,2014-05-26,99,273,86,208,177,14,43,801,1,2,3,5,1,10,10.0,0,0,0,0,0,0,0,0
1895,64,Adult,Graduate,Divorced,49160.0,1,2013-10-20,29,122,21,43,25,10,15,236,2,3,1,6,6,10,5.0,0,0,0,0,0,0,0,0
1897,60,Adult,Postgraduate,Single,90933.0,0,2014-03-31,90,1020,31,430,62,63,79,1685,1,4,6,4,1,14,14.0,0,0,1,0,0,0,0,1
1898,69,Elderly,Postgraduate,Single,113734.0,0,2014-05-28,9,6,2,3,1,262,3,277,0,27,0,0,1,27,inf,0,0,0,0,0,0,0,0
1901,31,Middle Age,Graduate,Single,22148.0,0,2014-04-13,16,15,5,14,0,4,11,49,1,1,0,3,7,4,4.0,0,0,0,0,0,0,0,0
1902,27,Middle Age,Postgraduate,Married,73395.0,0,2014-03-18,94,272,7,80,20,7,11,397,1,4,4,6,2,14,14.0,0,0,0,0,0,0,0,0
1903,42,Middle Age,Graduate,Divorced,29819.0,1,2013-10-24,77,9,1,24,2,1,2,39,3,3,0,3,6,6,2.0,0,0,0,0,0,0,0,0
1904,46,Adult,Graduate,Married,45688.0,1,2014-01-25,20,279,0,18,0,0,9,306,2,3,1,8,4,12,6.0,0,1,0,0,0,0,0,1
1906,42,Middle Age,Postgraduate,Married,60491.0,1,2013-09-06,81,637,47,237,12,19,76,1028,4,6,11,7,5,24,6.0,0,0,0,0,0,0,0,0
1907,28,Middle Age,Graduate,Married,33235.0,1,2014-02-05,71,45,0,16,2,1,6,70,1,3,0,3,7,6,6.0,0,0,0,0,0,0,0,0
1908,54,Adult,Graduate,Married,35701.0,0,2013-03-19,36,21,1,9,7,3,5,46,1,1,0,3,6,4,4.0,0,0,0,0,0,0,0,0
1909,33,Middle Age,Postgraduate,Married,31535.0,1,2013-09-26,95,15,4,13,0,0,19,51,1,1,1,2,7,4,4.0,1,0,0,0,0,0,0,1
1910,54,Adult,Postgraduate,Married,92556.0,0,2014-04-20,32,493,183,352,184,23,28,1263,0,3,5,13,0,21,inf,0,0,0,0,0,0,0,0
1911,42,Middle Age,Graduate,Single,67384.0,1,2012-11-10,32,957,40,175,158,53,107,1490,2,7,8,5,5,20,10.0,0,1,0,0,0,0,0,1
1913,45,Adult,Graduate,Married,77870.0,1,2012-08-22,93,1017,50,500,65,50,133,1815,3,5,5,5,8,15,5.0,0,1,0,1,0,0,1,3
1914,50,Adult,Postgraduate,Widow,52278.0,1,2013-01-25,24,953,0,71,0,0,174,1198,6,10,5,10,8,25,4.166666666666667,0,0,0,0,0,0,0,0
1915,44,Middle Age,Graduate,Single,57107.0,1,2012-08-24,44,159,0,120,0,0,137,416,7,4,4,8,8,16,2.2857142857142856,0,1,0,0,1,0,1,3
1917,32,Middle Age,Postgraduate,Single,36038.0,1,2013-05-31,82,23,0,15,0,2,7,47,2,3,0,3,6,6,3.0,0,0,0,0,0,0,0,0
1919,47,Adult,Postgraduate,Married,34230.0,2,2012-12-26,72,15,0,4,0,0,2,21,1,1,0,2,7,3,3.0,0,0,0,0,0,0,0,0
1920,37,Middle Age,Postgraduate,Single,31878.0,1,2014-06-22,7,23,4,5,10,5,23,70,1,1,0,4,3,5,5.0,0,0,0,0,0,0,0,0
1921,42,Middle Age,Postgraduate,Married,70932.0,1,2014-01-19,57,200,193,100,46,185,185,909,2,6,2,12,3,20,10.0,0,0,0,0,0,0,0,0
1922,56,Adult,Graduate,Single,91249.0,0,2012-10-20,84,1324,27,119,71,108,27,1676,0,7,9,6,4,22,inf,0,1,1,1,1,0,1,5
1923,70,Elderly,Postgraduate,Single,77598.0,0,2013-10-01,53,1193,33,281,129,66,33,1735,1,7,5,13,3,25,25.0,0,0,1,0,0,0,0,1
1924,54,Adult,Graduate,Single,80982.0,2,2013-01-08,48,505,137,401,104,22,22,1191,3,11,5,11,5,27,9.0,0,0,0,0,0,1,0,0
1925,36,Middle Age,Postgraduate,Married,22701.0,1,2013-09-05,2,2,4,9,0,4,5,24,1,1,0,3,5,4,4.0,0,0,0,0,0,0,0,0
1927,43,Middle Age,Graduate,Married,70617.0,0,2013-06-23,45,353,61,753,40,46,27,1280,1,3,3,7,2,13,13.0,0,0,0,0,0,0,0,0
1928,55,Adult,Graduate,Single,64849.0,0,2012-11-13,42,652,48,350,94,84,108,1336,1,9,3,6,5,18,18.0,0,0,0,0,0,0,1,1
1929,48,Adult,Postgraduate,Married,62694.0,2,2013-06-17,29,379,6,157,25,91,91,749,5,9,3,7,7,19,3.8,0,0,0,0,0,0,0,0
1930,39,Middle Age,Postgraduate,Married,61917.0,2,2013-11-20,83,46,4,36,2,2,1,91,1,2,0,4,5,6,6.0,0,0,0,0,0,0,0,0
1931,66,Elderly,Postgraduate,Married,67472.0,1,2013-09-28,93,162,31,127,8,17,69,414,2,4,2,7,3,13,6.5,0,0,0,0,0,0,0,0
1932,32,Middle Age,Postgraduate,Married,21059.0,1,2014-01-07,40,8,3,19,3,3,8,44,3,3,0,3,6,6,2.0,0,0,0,0,0,0,0,0
1933,46,Adult,Postgraduate,Married,29543.0,2,2014-04-01,47,17,3,18,3,4,18,63,2,3,1,2,7,6,3.0,0,0,0,0,0,0,0,0
1934,62,Adult,Graduate,Married,75903.0,1,2013-04-08,50,340,108,185,130,38,100,901,2,6,6,9,3,21,10.5,0,0,0,0,0,0,0,0
1935,37,Middle Age,Postgraduate,Married,34984.0,2,2012-09-06,40,8,4,15,3,5,3,38,2,1,0,3,7,4,2.0,0,0,0,0,0,0,0,0
1936,57,Adult,Postgraduate,Single,54998.0,1,2013-03-10,3,154,22,202,39,30,8,455,5,4,2,9,4,15,3.0,0,0,0,0,0,0,1,1
1937,63,Adult,Postgraduate,Widow,54356.0,1,2012-11-19,62,710,15,30,20,0,0,775,3,11,2,8,8,21,7.0,0,0,0,0,0,0,1,1
1938,55,Adult,Postgraduate,Married,34242.0,1,2014-03-23,25,8,2,4,0,0,1,15,1,0,0,3,5,3,3.0,0,0,0,0,0,0,0,0
1939,40,Middle Age,Graduate,Married,25410.0,1,2013-08-31,48,2,2,4,13,13,4,38,1,1,0,4,4,5,5.0,0,0,0,0,0,0,0,0
1940,30,Middle Age,Postgraduate,Married,73356.0,0,2014-02-06,56,1050,14,322,0,14,112,1512,1,5,11,5,2,21,21.0,1,0,1,1,0,0,1,4
1941,63,Adult,Graduate,Married,28320.0,1,2013-01-14,68,19,1,14,3,2,4,43,1,1,0,3,8,4,4.0,0,0,0,0,0,0,0,0
1942,35,Middle Age,Graduate,Single,23763.0,1,2012-08-07,64,22,0,6,6,2,6,42,1,1,0,3,7,4,4.0,0,0,0,0,0,0,0,0
1943,30,Middle Age,Graduate,Married,72570.0,0,2014-04-25,67,274,83,216,151,141,224,1089,1,4,6,12,1,22,22.0,0,0,0,0,0,0,0,0
1944,36,Middle Age,Postgraduate,Married,34529.0,1,2012-09-14,94,68,6,38,3,6,41,162,2,2,2,3,7,7,3.5,0,0,0,0,0,0,0,0
1945,62,Adult,Graduate,Widow,70792.0,0,2013-02-06,82,344,45,654,104,11,114,1272,2,3,4,10,3,17,8.5,0,0,0,0,0,0,0,0
1946,30,Middle Age,Graduate,Married,63211.0,0,2012-11-02,3,145,193,459,205,26,145,1173,2,3,8,7,2,18,9.0,0,0,0,0,0,0,1,1
1947,40,Middle Age,Postgraduate,Married,83891.0,1,2014-06-20,24,217,38,350,111,85,15,816,1,4,7,10,1,21,21.0,0,0,0,0,0,0,0,0
1948,45,Adult,Graduate,Single,36065.0,2,2013-03-31,54,18,7,34,10,2,3,74,3,3,0,3,8,6,2.0,0,0,0,0,0,0,0,0
1950,73,Elderly,Postgraduate,Single,51141.0,0,2013-07-08,96,144,0,7,0,0,6,157,1,3,1,4,5,8,8.0,0,0,0,0,0,0,0,0
1951,37,Middle Age,Graduate,Married,56939.0,1,2013-09-18,19,256,34,103,90,29,49,561,2,3,3,10,3,16,8.0,0,0,0,0,0,0,0,0
1952,63,Adult,Graduate,Single,80872.0,0,2014-05-12,60,483,72,567,94,12,108,1336,1,4,4,10,1,18,18.0,0,0,0,0,0,0,0,0
1953,36,Middle Age,Postgraduate,Married,72335.0,0,2012-08-13,2,1285,105,653,28,21,0,2092,1,10,4,8,8,22,22.0,0,0,0,0,0,0,1,1
1954,49,Adult,Postgraduate,Single,61798.0,0,2013-11-23,13,338,4,89,11,8,13,463,1,4,2,9,4,15,15.0,0,0,0,0,0,0,0,0
1955,64,Adult,Postgraduate,Widow,76842.0,0,2014-05-03,37,605,10,345,84,54,32,1130,1,1,8,7,0,16,16.0,0,0,0,0,0,0,0,0
1956,38,Middle Age,Graduate,Married,29478.0,1,2014-01-17,59,8,0,7,3,1,1,20,1,1,0,3,6,4,4.0,0,0,0,0,0,0,0,0
1957,56,Adult,Graduate,Single,46998.0,1,2012-10-22,55,172,41,86,45,6,27,377,5,5,3,5,7,13,2.6,1,0,0,0,0,0,0,1
1958,23,Young Adult,Graduate,Single,96843.0,0,2013-04-23,60,448,71,951,40,17,17,1544,1,6,11,10,2,27,27.0,0,0,1,0,0,0,1,2
1960,48,Adult,Postgraduate,Married,70053.0,1,2013-07-03,38,512,53,98,81,179,89,1012,3,8,5,10,5,23,7.666666666666667,0,0,0,0,0,0,0,0
1961,51,Adult,Postgraduate,Widow,71670.0,0,2013-07-09,8,1462,16,128,0,0,160,1766,1,5,3,6,6,14,14.0,0,1,1,0,1,0,1,4
1962,36,Middle Age,Graduate,Married,44359.0,2,2014-06-17,19,20,0,14,7,3,1,45,3,2,0,4,3,6,2.0,0,0,0,0,0,0,0,0
1963,61,Adult,Graduate,Single,40887.0,2,2013-05-06,32,50,4,44,10,10,43,161,3,3,1,3,9,7,2.3333333333333335,0,0,0,0,0,0,1,1
1964,48,Adult,Graduate,Divorced,48877.0,1,2014-01-05,27,102,1,15,2,0,24,144,1,3,0,4,7,7,7.0,0,0,0,0,0,0,0,0
1965,66,Elderly,Graduate,Married,74485.0,0,2013-08-24,58,499,149,815,173,49,49,1734,1,6,7,12,3,25,25.0,0,0,0,0,0,0,0,0
1966,41,Middle Age,Graduate,Married,64474.0,1,2013-10-22,59,381,35,172,56,86,93,823,2,8,2,10,5,20,10.0,0,0,0,0,0,0,0,0
1967,51,Adult,Graduate,Married,77226.0,1,2014-02-28,29,631,43,239,128,76,21,1138,2,6,8,12,3,26,13.0,0,0,0,0,0,0,0,0
1968,64,Adult,Graduate,Widow,72643.0,0,2013-02-27,60,526,80,553,123,94,53,1429,1,3,10,7,2,20,20.0,0,0,0,1,0,0,1,2
1969,36,Middle Age,Postgraduate,Married,85738.0,0,2014-01-23,41,913,26,376,17,26,13,1371,1,3,6,11,1,20,20.0,0,1,1,0,0,0,0,2
1970,47,Adult,Graduate,Divorced,55686.0,1,2013-02-14,27,673,0,199,37,47,26,982,2,6,3,5,4,14,7.0,1,0,0,0,0,0,0,1
1971,31,Middle Age,Graduate,Single,39062.0,1,2014-03-25,28,23,0,9,0,0,12,44,1,1,0,3,4,4,4.0,1,0,0,0,0,0,0,1
1973,38,Middle Age,Graduate,Married,40794.0,1,2013-04-07,18,261,23,73,4,23,50,434,2,6,3,5,7,14,7.0,0,0,0,0,0,0,0,0
1975,44,Middle Age,Graduate,Married,4428.0,1,2013-10-05,0,16,4,12,2,4,321,359,0,25,0,0,1,25,inf,0,0,0,0,0,0,0,0
1976,49,Adult,Postgraduate,Married,32632.0,0,2012-08-02,32,63,151,137,153,19,53,576,2,4,4,8,5,16,8.0,0,0,0,0,0,0,0,0
1977,45,Adult,Postgraduate,Single,38236.0,2,2013-09-20,2,58,0,18,2,0,10,88,4,3,0,4,7,7,1.75,0,0,0,0,0,0,0,0
1978,35,Middle Age,Graduate,Married,36781.0,1,2014-04-10,16,29,1,17,0,3,13,63,1,2,1,2,8,5,5.0,0,0,0,0,0,0,1,1
1979,28,Middle Age,Postgraduate,Single,31385.0,1,2012-12-05,56,3,2,12,0,1,9,27,1,1,0,2,8,3,3.0,1,0,0,0,0,0,1,2
1980,29,Middle Age,Graduate,Married,24570.0,1,2013-02-27,97,28,34,62,11,14,44,193,3,4,0,4,9,8,2.6666666666666665,0,0,0,0,0,0,0,0
1982,63,Adult,Graduate,Married,94642.0,0,2014-02-12,35,879,143,797,106,143,143,2211,0,5,7,9,1,21,inf,0,0,1,1,0,0,0,2
1983,51,Adult,Postgraduate,Married,58646.0,1,2013-06-10,3,62,1,44,6,5,22,140,1,2,1,4,4,7,7.0,0,0,0,0,0,0,0,0
1984,38,Middle Age,Graduate,Single,53201.0,2,2013-02-12,49,280,7,81,20,0,27,415,8,6,3,5,7,14,1.75,0,0,0,0,0,0,0,0
1986,35,Middle Age,Graduate,Married,57113.0,2,2013-02-06,45,182,4,33,0,2,42,263,6,4,1,5,7,10,1.6666666666666667,0,0,0,0,0,0,0,0
1987,22,Young Adult,Graduate,Married,51373.0,0,2013-06-22,37,83,2,101,64,26,117,393,1,3,5,3,4,11,11.0,0,0,0,0,0,0,0,0
1988,27,Middle Age,Graduate,Married,23477.0,1,2013-10-21,39,38,15,54,3,8,29,147,3,3,0,4,8,7,2.3333333333333335,0,0,0,0,0,0,0,0
1989,58,Adult,Graduate,Married,58116.0,1,2014-04-13,38,228,19,130,4,11,51,443,2,3,3,8,2,14,7.0,0,0,0,0,0,0,0,0
1990,50,Adult,Postgraduate,Divorced,72968.0,0,2013-12-16,8,1092,37,592,145,37,55,1958,1,5,5,8,3,18,18.0,0,0,0,1,0,0,1,2
1991,42,Middle Age,Postgraduate,Married,39791.0,1,2013-03-28,89,85,15,27,13,13,21,174,2,3,1,4,7,8,4.0,0,0,0,0,0,0,0,0
1992,66,Elderly,Postgraduate,Single,91712.0,0,2013-10-17,47,1276,24,746,94,29,48,2217,0,9,7,11,3,27,inf,0,0,1,0,0,0,1,2
1993,56,Adult,Graduate,Single,94472.0,1,2014-04-03,75,1017,33,417,108,100,16,1691,1,5,5,5,5,15,15.0,0,1,1,0,0,0,0,2
1994,53,Adult,Graduate,Married,13672.0,2,2013-04-17,86,6,2,9,2,1,5,25,2,1,0,3,8,4,2.0,0,0,0,0,0,0,0,0
1995,34,Middle Age,Postgraduate,Married,96547.0,0,2014-05-23,4,448,21,125,52,101,62,809,0,7,6,8,2,21,inf,1,0,1,1,0,0,1,4
1996,37,Middle Age,Graduate,Married,79205.0,0,2012-08-29,73,504,23,117,179,28,44,895,1,6,5,4,4,15,15.0,0,0,0,1,0,0,1,2
1997,37,Middle Age,Postgraduate,Married,56559.0,1,2012-12-25,46,226,22,133,41,31,31,484,3,4,3,8,4,15,5.0,0,0,0,0,0,0,0,0
1998,40,Middle Age,Postgraduate,Married,32644.0,1,2013-01-16,38,239,3,141,0,7,23,413,4,7,1,6,8,14,3.5,1,0,0,0,0,0,0,1
1999,34,Middle Age,Postgraduate,Single,67506.0,1,2014-01-02,73,90,38,67,33,36,67,331,1,4,1,6,3,11,11.0,0,0,0,0,0,0,0,0
2000,43,Middle Age,Graduate,Single,24206.0,1,2013-03-08,66,7,2,8,3,2,3,25,1,1,0,3,6,4,4.0,0,0,0,0,0,0,0,0
2001,46,Adult,Postgraduate,Divorced,28420.0,1,2013-12-24,36,4,2,5,2,0,0,13,1,1,0,2,6,3,3.0,0,0,0,0,0,0,0,0
2002,42,Middle Age,Graduate,Married,22979.0,1,2012-09-06,29,16,17,19,20,21,22,115,3,3,2,2,8,7,2.3333333333333335,0,0,0,0,0,0,1,1
2003,48,Adult,Graduate,Single,33279.0,0,2014-06-12,29,10,3,3,0,0,0,16,1,0,0,3,3,3,3.0,0,0,0,0,0,0,0,0
2005,36,Middle Age,Graduate,Married,30368.0,1,2013-11-07,97,35,0,13,2,0,2,52,2,2,0,3,8,5,2.5,0,0,0,0,0,0,0,0
2006,42,Middle Age,Graduate,Married,63684.0,1,2012-11-26,61,575,80,428,208,93,80,1464,3,8,4,8,5,20,6.666666666666667,0,0,0,0,0,0,0,0
2007,49,Adult,Graduate,Divorced,41638.0,1,2013-02-13,68,315,0,31,4,0,91,441,4,5,5,3,8,13,3.25,1,0,0,0,0,0,0,1
2008,54,Adult,Postgraduate,Divorced,68805.0,1,2013-09-17,73,182,2,49,17,13,20,283,1,3,1,7,2,11,11.0,0,0,0,0,0,0,0,0
2009,48,Adult,Postgraduate,Married,65814.0,1,2014-03-02,90,561,14,113,10,14,35,747,3,8,2,10,5,20,6.666666666666667,0,0,0,0,0,0,0,0
2010,55,Adult,Graduate,Divorced,71964.0,0,2013-05-20,81,587,51,932,180,34,86,1870,1,5,6,5,3,16,16.0,0,0,0,0,0,0,0,0
2011,27,Middle Age,Graduate,Single,39146.0,1,2013-02-14,1,94,1,33,13,12,12,165,3,4,0,4,8,8,2.6666666666666665,0,0,0,0,0,0,0,0
2012,36,Middle Age,Graduate,Married,96876.0,0,2013-08-06,79,908,43,735,40,194,21,1941,1,7,7,9,2,23,23.0,0,1,1,1,0,0,1,4
2013,32,Middle Age,Basic,Married,34445.0,0,2013-01-27,92,228,122,122,208,129,30,839,6,11,2,8,9,21,3.5,0,0,0,0,0,0,0,0
2014,54,Adult,Graduate,Single,68281.0,0,2012-08-07,31,995,112,417,42,48,41,1655,1,2,9,13,5,24,24.0,0,0,0,0,0,0,1,1
2016,30,Middle Age,Graduate,Married,36790.0,0,2013-03-01,14,3,3,14,15,21,10,66,1,2,1,2,9,5,5.0,0,0,0,0,0,0,1,1
2017,46,Adult,Graduate,Married,27943.0,2,2013-04-15,89,12,1,16,4,1,3,37,3,2,0,3,8,5,1.6666666666666667,0,0,0,0,0,0,0,0
2018,63,Adult,Graduate,Divorced,22263.0,2,2014-03-30,31,17,0,2,0,0,2,21,2,1,0,3,6,4,2.0,0,0,0,0,0,1,0,0
2019,40,Middle Age,Graduate,Married,30261.0,3,2012-09-25,75,8,0,5,0,3,6,22,1,0,0,3,8,3,3.0,0,0,0,0,0,0,0,0
2020,36,Middle Age,Graduate,Married,28587.0,1,2014-02-12,42,22,4,17,12,10,13,78,3,2,0,4,6,6,2.0,0,0,0,0,0,0,0,0
2021,31,Middle Age,Postgraduate,Married,43815.0,1,2013-04-05,53,14,10,29,4,7,15,79,1,2,0,3,6,5,5.0,0,0,0,0,0,0,0,0
2022,58,Adult,Graduate,Married,48195.0,2,2014-01-21,53,106,27,68,52,7,5,265,6,4,2,5,6,11,1.8333333333333333,0,0,0,0,0,0,0,0
2023,62,Adult,Postgraduate,Married,77027.0,1,2014-02-05,23,820,57,242,45,0,11,1175,2,8,3,6,4,17,8.5,0,0,0,0,0,0,0,0
2024,48,Adult,Postgraduate,Married,71322.0,1,2013-02-16,57,753,43,226,69,10,204,1305,2,8,5,13,4,26,13.0,0,0,0,0,0,0,0,0
2025,35,Middle Age,Postgraduate,Married,32765.0,1,2014-02-23,49,13,3,17,7,3,3,46,2,2,0,4,5,6,3.0,0,0,0,0,0,0,0,0
2027,60,Adult,Graduate,Divorced,23272.0,0,2013-10-17,29,19,3,6,4,2,12,46,1,1,0,3,4,4,4.0,0,0,0,0,0,0,0,0
2028,63,Adult,Postgraduate,Married,49912.0,1,2012-09-07,5,520,8,223,32,49,42,874,4,10,5,7,8,22,5.5,1,0,0,0,0,0,1,2
2029,27,Middle Age,Postgraduate,Married,7500.0,1,2012-08-01,98,5,17,17,13,14,34,100,4,2,1,3,9,6,1.5,0,0,0,0,0,0,0,0
2030,66,Elderly,Postgraduate,Widow,68117.0,1,2013-03-10,80,618,44,215,0,17,36,930,2,11,8,4,6,23,11.5,1,0,0,0,0,0,1,2
2031,58,Adult,Graduate,Married,67225.0,1,2013-11-26,4,315,35,322,46,7,143,868,3,7,2,11,5,20,6.666666666666667,0,0,0,0,0,0,0,0
2032,37,Middle Age,Graduate,Married,17649.0,1,2013-11-12,70,15,1,23,0,5,1,45,3,3,0,3,8,6,2.0,0,0,0,0,0,0,0,0
2033,38,Middle Age,Graduate,Married,55914.0,1,2013-04-29,32,384,60,364,119,101,232,1260,4,11,6,8,7,25,6.25,0,0,0,0,0,0,0,0
2034,29,Middle Age,Graduate,Married,40059.0,1,2013-09-28,82,110,29,92,28,10,145,414,1,6,2,3,8,11,11.0,1,0,0,0,0,0,0,1
2035,63,Adult,Graduate,Married,60905.0,1,2013-12-05,27,208,17,76,36,17,38,392,2,3,3,7,2,13,6.5,0,0,0,0,0,0,0,0
2036,35,Middle Age,Graduate,Married,75330.0,2,2012-10-04,94,555,82,257,93,61,61,1109,4,10,3,12,6,25,6.25,0,0,0,0,0,0,0,0
2037,62,Adult,Graduate,Single,60689.0,1,2013-06-01,23,240,90,216,63,6,24,639,4,4,4,10,3,18,4.5,0,0,0,0,0,0,0,0
2038,29,Middle Age,Graduate,Married,38680.0,1,2013-03-28,97,11,0,36,15,5,12,79,1,2,0,3,7,5,5.0,0,0,0,0,0,0,0,0
2039,31,Middle Age,Graduate,Married,61416.0,0,2013-02-08,25,848,154,323,201,61,78,1665,1,10,3,10,6,23,23.0,1,0,0,0,0,0,0,1
2040,22,Young Adult,Graduate,Single,49767.0,0,2013-05-02,92,202,47,197,55,42,149,692,1,5,4,8,4,17,17.0,0,0,0,0,0,0,0,0
2041,42,Middle Age,Graduate,Single,83273.0,3,2012-09-25,98,433,89,650,16,102,102,1392,10,4,6,9,7,19,1.9,0,0,0,0,0,0,0,0
2042,32,Middle Age,Graduate,Married,29009.0,1,2013-11-29,19,6,6,15,10,5,2,44,2,2,0,3,6,5,2.5,0,0,0,0,0,0,0,0
2043,34,Middle Age,Postgraduate,Married,45057.0,1,2013-12-01,80,37,0,7,3,0,3,50,1,2,0,3,5,5,5.0,0,0,0,0,0,0,0,0
2044,41,Middle Age,Graduate,Married,37150.0,1,2012-09-11,80,167,37,64,49,34,116,467,8,4,3,6,7,13,1.625,0,0,0,0,0,0,0,0
2045,43,Middle Age,Graduate,Single,43020.0,1,2013-11-30,79,45,7,99,4,25,43,223,3,4,1,4,6,9,3.0,0,0,0,0,0,0,0,0
2046,55,Adult,Graduate,Married,53154.0,1,2014-06-09,50,129,0,21,0,1,7,158,1,3,1,4,4,8,8.0,0,0,0,0,0,0,0,0
2047,40,Middle Age,Graduate,Married,65308.0,0,2013-09-11,60,713,0,264,120,80,34,1211,1,7,8,12,4,27,27.0,0,0,1,1,0,0,0,2
2048,42,Middle Age,Graduate,Single,76467.0,1,2012-08-17,44,676,161,426,210,44,58,1575,2,2,5,5,6,12,6.0,0,0,0,0,0,0,1,1
2049,66,Elderly,Postgraduate,Married,81044.0,0,2013-12-27,0,450,26,535,73,98,26,1208,1,5,6,10,1,21,21.0,0,0,0,0,0,0,0,0
2050,62,Adult,Graduate,Married,32871.0,2,2013-03-09,28,22,2,12,0,2,5,43,1,1,0,3,4,4,4.0,0,0,0,0,0,0,0,0
2051,38,Middle Age,Graduate,Single,55801.0,2,2013-09-22,35,367,4,51,6,4,95,527,6,7,2,6,7,15,2.5,0,0,0,1,0,0,0,1
2052,55,Adult,Graduate,Widow,76320.0,1,2014-06-22,49,526,35,214,69,53,35,932,2,6,3,4,2,13,6.5,0,0,0,0,0,0,0,0
2053,59,Adult,Postgraduate,Single,36927.0,2,2014-06-02,46,51,0,16,0,0,4,71,2,3,0,3,8,6,3.0,0,0,0,0,0,0,0,0
2054,61,Adult,Graduate,Married,48794.0,2,2014-06-26,97,25,0,11,3,0,15,54,1,1,0,3,4,4,4.0,0,0,0,0,0,0,0,0
2055,48,Adult,Graduate,Single,23478.0,0,2013-03-19,51,28,6,27,12,17,39,129,1,3,0,3,8,6,6.0,0,0,0,0,0,0,0,0
2056,39,Middle Age,Graduate,Divorced,71128.0,1,2012-10-06,80,958,159,447,20,0,31,1615,3,2,10,12,7,24,8.0,0,0,0,0,0,0,0,0
2058,63,Adult,Graduate,Married,59462.0,1,2013-01-05,29,724,17,143,0,8,196,1088,2,9,2,12,7,23,11.5,0,0,0,0,0,0,0,0
